"","id","type","source","year","simpname","lastname","firstname","middlename","nationality","edu","prof","org","loc","lon","lat","text"
"11845","fr6689","alumni","frei",1924,"groh, e","groh","emil",NA,"czech republic","mining engineer",NA,"","deutschgabel bohmen",14.6329192,50.7771934,"Groh, Emil. DeutschGabel, Bohmen. Webwarenerzeuger. 1924 Dipl.(B)"
"11846","fr6690","alumni","frei",1925,"grtibl, f","grtibl","franz",NA,"czech republic","mining engineer",NA,"","chodau b",12.7476084,50.2397299,"Grtibl, Franz. Chodau b.Karlsbad. Bergdirektor. 1925 Dipl.(B)."
"11847","fr6691","alumni","frei",1927,"grumer, h","grumer","heinrich",NA,"germany","metallurgical engineer",NA,""," essen",-73.9801889,40.7518111,"Grumer, Heinrich•. Essen. Wirt. 1927 Dipl. (Ma), 1928 Dipl. (B)."
"11848","fr6692","alumni","frei",1927,"grumpelt, h","grumpelt","heinrich",NA,"germany","mining engineer","merchant","","altenburg",12.4366572,50.9931202,"Grumpelt, Heinrich. Altenburg. Kaufmann. 1927 Dipl.(B).1945 +."
"11849","fr6693","alumni","frei",1925,"gtirtler, r","gtirtler","rudolf",NA,"czech republic","mining engineer",NA,"","mahrischostrau",18.2625243,49.8209226,"Gtirtler, Rudolf. MahrischOstrau. Rechnungsflihrer. 1925 Dipl.(B),"
"11850","fr6697","alumni","frei",1928,"halil enver, s","halil enver","shihab",NA,"turkey","mining engineer","secretary","","sryna turkei",27.142826,38.423734,"Halil (Enver), Shihab. S:r.:i.yrna, Tlirkei. Sekretar. 1928 Dipl.(B)."
"11851","fr6702","alumni","frei",1925,"heinz, k","heinz","karl",NA,"czech republic","mining engineer",NA,"","konigswerth b",12.6794397,50.1940196,"Heinz, Karl. Konigswerth b.Falkenau a.d.Eger. Beamter.1925 Dipl.(8)"
"11852","fr6703","alumni","frei",1927,"helke, a","helke","adolf",NA,"germany","metallurgical engineer",NA,"","hochweitzschen germany",13.0325742,51.1430696,"Helke, Adolf. Hochweitzschen. Plegevorsteher i R. 1927 Dipl.(Ma),"
"11853","fr6704","alumni","frei",1926,"henke, m","henke","maximilian",NA,"austria","mining engineer",NA,"","weieenbach a",16.0370672,47.9832529,"Henke, Maximilian. WeiEenbach a.d.E. 1926 Dipl.(B). t"
"11854","fr6705","alumni","frei",1927,"hinkel,","hinkel","",NA,"germany","hydrological",NA,"","ehbach altenkirchen",7.8584081,50.7895185,"Hinkel, ,Alfred. ehbach Kr.Altenkirchen. Techn:1Direktor. 1927 . Dipl.(H). \"
"11855","fr6708","alumni","frei",1927,"hoffmann, t","hoffmann","ttcisef",NA,"russia","mining engineer",NA,"","russia",105.318756,61.52401,"Hoffmann, tTcisef. JiJlbogen, Bohnen. Realschuldirekto:t\\ 1927 Dipl.(B}"
"11856","fr6709","alumni","frei",1930,"hoffmann, w","hoffmann","walther",NA,"czech republic","mining engineer","merchant","","obe rhohenelbe",15.6071399,50.6363921,"Hoffmann, Walther. Obe:rhohenelbe. Kaufmann. 1930 Dipl .; (B)."
"11857","fr6715","alumni","frei",1928,"kaiser, m","kaiser","martin",NA,"germany","metallurgical engineer",NA,"","crimmitschau sa",12.3906771,50.8173491,"Kaiser, Martin. \ Crimmitschau (Sa. ). Landgerichtsrat. 1928 Dipl.(Ma), 1928 Dipl.(B)."
"11858","fr6719","alumni","frei",1928,"kayeer, a","kayeer","august",NA,"united states of america","hydrological","merchant","","st petersburg",-82.6402915,27.7676008,"KayEer, August. St.Petersburg. Kaufmann. 1928 Dipl.(H) .PreuBe."
"11859","fr6720","alumni","frei",1929,"kebner, h","kebner","herbert",NA,"latvia","electric engineer","merchant","","riga lettland",24.1051865,56.9496487,"KeBner, Herbert. Riga, Lettland. Kaufmann. 1929 Dipl.(Eh)."
"11860","fr6721","alumni","frei",1927,"kirmse, h","kirmse","hermann",NA,"germany","mining engineer",NA,"","dillingen saar",6.7267532,49.3630559,"Kirmse, Hermann. Dillingen/Saar. Oberinge:nieur. 1927 Dipl. (:t!)h)."
"11861","fr6723","alumni","frei",1928,"klapp, c","klapp","carl",NA,"germany","electric engineer","teacher",""," essen",-73.9801889,40.7518111,"Klapp, Carl. Essen. Lehrer. 1928 Dipl.(Eh)."
"11862","fr6726","alumni","frei",1927,"klinger, k","klinger","konrad",NA,"czech republic","mining engineer",NA,"","most chequia",13.6329122,50.5015549,"Klinger, Konrad.. Hawran b.BrUx. Beamter. 1927 Dipl.(B)."
"11863","fr6727","alumni","frei",1933,"klose, w","klose","werner",NA,"germany","mining engineer",NA,"","rittrnarshausen kr",10.1038089,51.4821102,"Klose, Werner. Rittrnarshausen Kr.Gottingen. Zuckerfabrikdirektor. 1933 Dipl.(B)."
"11864","fr6728","alumni","frei",1928,"klotzsch, c","klotzsch","carl",NA,"germany","mining engineer",NA,"","dresden",13.7372621,51.0504088,"Klotzsch, Carl. Dresden. Amtsgerichtsdirelctor. 1928 Dipl.(B)."
"11865","fr6732","alumni","frei",1926,"liebermann, w","liebermann","wilhelm",NA,"ukraine","mining engineer","merchant","","drohobycz galizien",23.5123193,49.3580116,"Liebermann, Wilhelm. Drohobycz, Galizien. Kaufmann. 1926 Dipl.( B)."
"11866","fr6734","alumni","frei",1928,"lnholm, a","lnholm","arthur",NA,"estonia","mining engineer",NA,"","reval estland",24.7535747,59.4369608,"Lnholm, Arthur. Reval, Estland. 1928 Dipl.(B)."
"11867","fr6737","alumni","frei",1929,"lowe, k","lowe","karl",NA,"germany","mining engineer",NA,"","leipzig",12.3730747,51.3396955,"Lowe, Karl. Leipzig. Studienrat. 1929 Dipl. (B)."
"11868","fr6749","alumni","frei",1925,"kollert, r","kollert","rudolf",NA,"sweden","mining engineer",NA,"","grasseth bolmen",13.6737607,56.8373154,"Kollert, Rudolf. Grasseth, Bol!men. Schulleiter. 1925 Dipl.(B) ."
"11869","fr6750","alumni","frei",1932,"kortschik, r","kortschik","rudolf",NA,"russia","mining engineer",NA,"","moscow",37.6172999,55.755826,"Kort_schik, Rudolf. L\JUrschan. ~eamter. 1932 Dipl. (B)."
"11870","fr6751","alumni","frei",1927,"kralik, b","kralik","bruno",NA,"united states of america","mining engineer",NA,"","friedeberg",-80.0546944,40.6271801,"Kralik, Bruno. Friedeberg i.Schles. Stationslei ter. 1927 Dipl.(B),"
"11871","fr6752","alumni","frei",1928,"krause, f","krause","fritz",NA,"germany","mining engineer",NA,"","meissen",13.4976592,51.1617842,"Krause, Fritz. MeiBen. Verwaltungsdire1ctor.• 1928 Dipl. {B)."
"11872","fr6753","alumni","frei",1927,"kruger, e","kruger","ernst",NA,"germany","mining engineer",NA,"","schonebeck a",11.747048,52.0091435,"KrUger, Ernst. Schonebeck a .d.Elbe. Backerraeister. 1927 Dipl.(B)."
"11873","fr6756","alumni","frei",1925,"luftschein, j","luftschein","joel",NA,"ukraine","mining engineer",NA,"","lawoczna galizien",23.349544,48.8130129,"Luftschein, Joel. Lawoczna, Galizien. Dipl.(B) 1925."
"11874","fr6756","alumni","frei",1925,"luftschein, j","luftschein","joel",NA,"ukraine","mining engineer",NA,"","lawoczna galizien",23.349544,48.8130129,"KUtt., Johann. Esch a.d.Alzette (Luxemburg). Oberingenieur. Bayer."
"11875","fr6757","alumni","frei",1929,"madsen, h","madsen","harald",NA,"germany","mining engineer",NA,"","plauen i",12.1368679,50.4976133,"Madsen, Harald. Plauen i.V. Oberstudienrat. 1929 Dipl.(B)."
"11876","fr6757","alumni","frei",1929,"madsen, h","madsen","harald",NA,"germany","mining engineer",NA,"","plauen i",12.1368679,50.4976133,"Kummer, Johannes. Dresden. :Sezirksschuloberlehrer. Horer •"
"11877","fr6759","alumni","frei",1925,"kutschlcer, l","kutschlcer","leopold",NA,"austria","mining engineer","foreman","","hennersdorf schles",16.3600517,48.1116496,"Kutschlcer, Leopold. Hennersdorf, Schles. Postmeister. . 1925 Dipl8:"
"11878","fr6759","alumni","frei",1925,"kutschlcer, l","kutschlcer","leopold",NA,"austria","mining engineer","foreman","","hennersdorf schles",16.3600517,48.1116496,"Mantel, Walter, Boringhausen Kr.Dortmund. Geschiiftsfiihrer."
"11879","fr6760","alumni","frei",1924,"markgraf, e","markgraf","ernst",NA,"switzerland","mining engineer",NA,"","langenbruck bez",7.7686817,47.3483495,"Markgraf, Ernst. Langenbruck Bez.Eger. Landwirt. 1924 Dipl.(B)."
"11880","fr6760","alumni","frei",1924,"markgraf, e","markgraf","ernst",NA,"switzerland","mining engineer",NA,"","langenbruck bez",7.7686817,47.3483495,"Lambert, Hans. Koblenz. Kaufmann. Rorer."
"11881","fr6761","alumni","frei",1927,"mende, h","mende","hermann",NA,"czech republic","mining engineer",NA,"","teplitzschonau",13.835284,50.6444579,"Mende, Hermann. TeplitzSchon.au. Tapezierer. 1927 Dipl.(B)."
"11882","fr6761","alumni","frei",1927,"mende, h","mende","hermann",NA,"czech republic","mining engineer",NA,"","teplitzschonau",13.835284,50.6444579,"Lappekin, Herbert. Jlloskau. Lette."
"11883","fr6763","alumni","frei",1925,"lvlitlohner, s","lvlitlohner","siegfried",NA,"czech republic","mining engineer",NA,"","velka upa chequia",15.7679004,50.6902497,"lVlitlohner, Siegfried. GroBaupa. Gastwirt. 1925 Dipl. (B). I"
"11884","fr6763","alumni","frei",1925,"lvlitlohner, s","lvlitlohner","siegfried",NA,"czech republic","mining engineer",NA,"","velka upa chequia",15.7679004,50.6902497,"Lauer, Karl. Brebach b.SaarbrU.cken. Hlittendirektor."
"11885","fr6765","alumni","frei",1928,"leonhardt, e","leonhardt","ernst",NA,"united states of america","mining engineer",NA,"","schaburg romanien",-88.0834059,42.0333607,"Leonhardt~ Ernst. Scha.Bburg, Rumanien. Baurneister. 1928 Dipl. (B). Siebenbli.rger Sachse."
"11886","fr6765","alumni","frei",1928,"leonhardt, e","leonhardt","ernst",NA,"united states of america","mining engineer",NA,"","schaburg romanien",-88.0834059,42.0333607,"lYioerioke, Friedrich. Bockwa b.Zwickau (Sa.). Lehrer. ,"
"11887","fr6768","alumni","frei",1926,"miiller, h","miiller","heinz",NA,"germany","hydrological",NA,""," celle",10.0628514,52.6175963,"Miiller, Heinz. Celle. Landgerichtsdirektor. 1926 Dipl.(H)."
"11888","fr6769","alumni","frei",1929,"iviiiller, r","iviiiller","rudolf",NA,"germany","mining engineer",NA,""," meiben",13.4976592,51.1617842,"Iviiiller, Rudolf. MeiBen. Handeisvorstand. 1929 Dipl. (B)."
"11889","fr6772","alumni","frei",1923,"neumer, f","neumer","franzjosef",NA,"czech republic","mining engineer",NA,"","aussig a",14.0531455,50.6611164,"Neumer, FranzJosef. Aussig a.d.E. 1923 Dipl.(B)."
"11890","fr6773","alumni","frei",1931,"noske, h","noske","hermann",NA,"azerbaijan","mining engineer",NA,"","baku rubland",49.8670924,40.4092617,"Noske, Hermann. Baku, RuBland. 1931 Dipl.(B)."
"11891","fr6774","alumni","frei",1923,"oberle, h","oberle","hubert",NA,"germany","electric engineer","merchant","","villingen baden",8.4640869,48.0594021,"Oberle, Hubert. Villingen, Baden. Kaufmann. 1923 Dipl. (Eh)."
"11892","fr6775","alumni","frei",1927,"ohngemach, o","ohngemach","otto",NA,"azerbaijan","mining engineer",NA,"","helenendorf transkaukasien",46.3271378,40.5895257,"Ohngemach, Otto. Helenendorf, Transkaukasien. Weinbauer. 1927 Dipl.(B). Aserbeidschaner."
"11893","fr6779","alumni","frei",1932,"pakosta, o","pakosta","otto",NA,"germany","mining engineer",NA,"","flieder westerholz",9.6703169,54.8163752,"Pakosta, Otto. F}iede~, Schles. 1932 Dipl.(B)."
"11894","fr6783","alumni","frei",1927,"pawloff, p","pawloff","peneff",NA,"romania","mining engineer",NA,"","galatz rumanien",28.0079945,45.4353208,"Pawloff, Peneff, Galatz, Ruma.nien. Oberst. 1927 Dipl.(B)."
"11895","fr6784","alumni","frei",1929,"panin, m","panin","michail",NA,"germany","electric engineer",NA,"","bessarabien",9.21933,48.90264,"Panin, Michail. Rublineza Bez.Soroca (Bessarabien). M.Gutsbesit1929 Dipl.(E)."
"11896","fr6785","alumni","frei",1927,"dimiter, p","dimiter","panaguriste",NA,"bulgaria","mining engineer",NA,"","panaguriste bulgarien",24.1859626,42.5007907,"Pauler, Ludwig. TeplitzSchonau. Beamter. 1924 Dipl.(B)."
"11897","fr6785","alumni","frei",1927,"dimiter, p","dimiter","panaguriste",NA,"bulgaria","mining engineer",NA,"","panaguriste bulgarien",24.1859626,42.5007907,"Di.miter. Panaguriste, Bulgarien. Priester. 1927 Dipl. (B), Jordan. Schumen, Bulgarien. Landwirt. 1927 Dipl.(B)."
"11898","fr6785","alumni","frei",1924,"pauler, l","pauler","ludwig",NA,"czech republic","mining engineer",NA,"","teplitzschonau",13.835284,50.6444579,"Pauler, Ludwig. TeplitzSchonau. Beamter. 1924 Dipl.(B)."
"11899","fr6785","alumni","frei",1924,"pauler, l","pauler","ludwig",NA,"czech republic","mining engineer",NA,"","teplitzschonau",13.835284,50.6444579,"Di.miter. Panaguriste, Bulgarien. Priester. 1927 Dipl. (B), Jordan. Schumen, Bulgarien. Landwirt. 1927 Dipl.(B)."
"11900","fr6787","alumni","frei",1927,"pieper, f","pieper","friedrich",NA,"germany","mining engineer",NA,"","zwickaumarienthal",12.4579196,50.7180277,"Pieper, Friedrich. ZwickauMarienthal. Sanitatsrat. 1927 Dipl.(B)."
"11901","fr6789","alumni","frei",1927,"pohler, f","pohler","friedrich",NA,"germany","metallurgical engineer","teacher",""," aue schwarzwasser",12.7573309,50.501446,"Pohler, Friedrich. Aue (Sa.) . Organist u.Lehrer. 1927 Dipl.(1VIa),"
"11902","fr6791","alumni","frei",1924,"quaiser, r","quaiser","rudolf",NA,"czech republic","mining engineer",NA,"","althabendorf b",15.026836,50.7909933,"Quaiser, Rudolf. Althabendorf b.Reichenberg. 1924 Dipl.(B)."
"11903","fr6793","alumni","frei",1928,"reh, h","reh","herbert",NA,"germany","mining engineer","foreman","","dresden",13.7372621,51.0504088,"Reh., Herbert. Buhlau b.Dresden. Schmiedemeister. 1928 Dipl. (B) ."
"11904","fr6794","alumni","frei",1926,"richter, e","richter","emil",NA,"czech republic","mining engineer",NA,"","ladowitz bohmen",13.7720389,50.5850185,"Richter, Emil. Ladowitz, Bohmen. Fabrikbeamter. 1926 Dipl.(B)."
"11905","fr6795","alumni","frei",1928,"riedrich, g","riedrich","gerhard",NA,"germany","electric engineer",NA,"","rothschonberg sa",13.3948986,51.065618,"Riedrich, Gerhard. Rothschonberg (Sa. ). Pf~rrer. 1928 Dipl.(Eh)."
"11906","fr6796","alumni","frei",1929,"riemer, w","riemer","wilhelm",NA,"romania","mining engineer",NA,"","tekendorf siebenburgen",24.5031976,46.9114516,"Riemer, Wilhelm. Tekendorf, Siebenburgen. Landmann. 1929 Dipl.(B)"
"11907","fr6797","alumni","frei",1925,"riethmuller, k","riethmuller","karl",NA,"croatia","mining engineer","foreman","","ivanec b",16.1246793,46.2228422,"RiethmU.ller, Karl. Ivanec b.Warazdin, Kroatien. Werkmeister. 1925 Dipl.(B). 1926 od.1927 +."
"11908","fr6800","alumni","frei",1926,"roetzscher, h","roetzscher","hugo",NA,"germany","mining engineer","pastor","","rodisheim stolberg",10.9200039,51.5415222,"Roetzscher, Hugo. Rodisheim b.Stolberg~ Pastor. 1926 Dipl.(B)."
"11909","fr6804","alumni","frei",1929,"schafer, r","schafer","rudolf",NA,"germany","electric engineer","foreman","","freiberg obermusikmeister",13.341727,50.9128283,"Schafer, Rudolf. Freiberg~ Obermusikmeister a.D. 1929 Dipl.(Eh)."
"11910","fr6810","alumni","frei",1927,"schmidt, w","schmidt","wilhelm",NA,"germany","mining engineer",NA,""," essen",-73.9801889,40.7518111,"Schmidt, Wilhelm. Essen. Maschinist. 1927 Dipl. (B)."
"11911","fr6812","alumni","frei",1931,"schochardt, m","schochardt","martin",NA,"germany","mining engineer",NA,""," aue schwarzwasser",12.7573309,50.501446,"Schochardt, Martin. Aue (Sa.). 1931 Dipl.(B). PreuBe."
"11912","fr6814","alumni","frei",1926,"sehoschin, a","sehoschin","alexander",NA,"russia","electric engineer","merchant","","chabarowsk rubland",135.1011706,48.5157837,"Sehoschin, Alexander. Chabarowsk, RuBland. Kaufmann. 1926 Dipl.(Eti•"
"11913","fr6815","alumni","frei",1928,"schrader, h","schrader","hans",NA,"russia","electric engineer",NA,"","okulowka ruf",33.2910017,58.3995357,"Schrader, Hans. Okulowka, Ruf3land. Fabrikant. 1928 Dipl.(Eh). PreuBe."
"11914","fr6817","alumni","frei",1927,"schroeter, k","schroeter","kurt",NA,"united states of america","electric engineer",NA,""," koln",-96.6627599,40.821744,"Schroeter, Kurt. Koln. Prokurist. 1927 Dipl.(Eh)."
"11915","fr6818","alumni","frei",1929,"schulke, w","schulke","wilhelm",NA,"germany","hydrological",NA,"","coburg",10.962695,50.2612094,"Schulke, Wilhelm. Coburg. Obersilberverwalter a.D. 1929 Dipl.(H)."
"11916","fr6821","alumni","frei",1929,"seume, w","seume","werner",NA,"germany","mining engineer",NA,"","chewnitz",12.9213697,50.827845,"Seume, Werner. Che:wnitz. Oberstleutnant. 1929 Dipl.(B)."
"11917","fr6823","alumni","frei",1936,"siebdrat, p  g","siebdrat","paul gunther","gunther","germany","mining engineer",NA,"","freiberg",13.341727,50.9128283,"Siebdrat, Paul Gunther. Brand b.Freiberg. Landgerichtsdirektor. 19~9 Dipl.(B). 1936 +."
"11918","fr6824","alumni","frei",1927,"skirtladze, a","skirtladze","alexander",NA,"russia","mining engineer",NA,"","wladikawkas georgien",44.6659759,43.0252344,"Skirtladze, Alexander. Wladikawkas, Georgien. 1927 Dipl.(B)."
"11919","fr6827","alumni","frei",1927,"spreckelsen, w","spreckelsen","wolfram",NA,"estonia","mining engineer",NA,"","reval estland",24.7535747,59.4369608,"Spreckelsen, Wolfram. Reval, Estland. Direktor. 1927 Dipl.(B)."
"11920","fr6829","alumni","frei",1925,"steberl, g","steberl","gustav",NA,"united states of america","mining engineer",NA,"","bohmen",-104.6057109,38.246583,"Steberl, Gustav. Marklesgrun, Bohmen. Muller. 1925 Dipl.(B)."
"11921","fr6830","alumni","frei",1925,"stingl, r","stingl","rudolf",NA,"czech republic","mining engineer",NA,"","falkenau a",12.6598918,50.1745286,"Stingl, Rudolf. Falkenau a.d.Eger. M.Gastwirtin. 1925 Dipl.(B)."
"11922","fr6833","alumni","frei",1928,"suchy, r","suchy","robert",NA,"czech republic","mining engineer",NA,"","brux bohmen",13.63982,50.50287,"Suchy, Robert. Briix, Bohmen. Bergbeamter. 1928 Dipl.(B)."
"11923","fr6835","alumni","frei",1928,"thamri, n","thamri","nicolai",NA,"estonia","mining engineer",NA,"","reval estland",24.7535747,59.4369608,"Thamr.i, Nicolai. Reval, Estland. Architekt. 1928 Dipl.(B)."
"11924","fr6836","alumni","frei",1928,"thiel, w","thiel","werner",NA,"united states of america","hydrological",NA,"","ap theker",-73.4079168,40.7965427,"Thiel, Werner. Lauscha. Ap0theker. 1928 Dipl.(H) • ."
"11925","fr6837","alumni","frei",1926,"thomann, a","thomann","alois",NA,"austria","mining engineer",NA,"","bohmen czech",9.93624,47.2897,"Thomann, Alois. OberDoberney, Bohmen. Revierforster. 1926 Dipl(B). 1 ..."
"11926","fr6838","alumni","frei",1925,"tichauer, o","tichauer","ottokar",NA,"poland","metallurgical engineer","merchant","","bartenstein ostpr",20.80806,54.2533,"Tichauer, Ottokar. Bartenstein, Ostpr. Kaufmann. 1925 Dipl.(Ma),"
"11927","fr6840","alumni","frei",1929,"todoroff, b","todoroff","blagoi",NA,"bulgaria","metallurgical engineer",NA,"","bulgaria",25.48583,42.733883,"Todoroff, Blagoi. Swetowratschane, Bulgarian. Landwirt. 1929 Dipl.(Ma), 1929 Dipl.(B)."
"11928","fr6843","alumni","frei",1924,"ufll, f","ufll","friedrich",NA,"czech republic","mining engineer",NA,"","settenz czech",14.42046,50.08781,"Ufll, Friedrich. Settenz. Bahnoffiziat •. 1924 Dipl.(B)."
"11929","fr6844","alumni","frei",1926,"urziceanu, p","urziceanu","paul",NA,"romania","hydrological","owner","","craiova rum",23.7948807,44.3301785,"Urziceanu, Paul. Craiova, Ruman:i.en. Gutsbesitzer. 1926 Dipl~(H)."
"11930","fr6852","alumni","frei",1931,"wartanianz, k","wartanianz","konstantin",NA,"georgia","mining engineer","merchant","","tiflis georgien",44.827096,41.7151377,"Wartanianz, Konstantin. Tiflis, Georgien. Kaufmann.1931 Dipl.(B)< Armenier."
"11931","fr6853","alumni","frei",1929,"wartanianz, s","wartanianz","suren",NA,"georgia","mining engineer","merchant","","tiflis georgien",44.827096,41.7151377,"Wartanianz, Suren. Tiflis, Georgien. Kaufmann. 1929 Dipl. (B) ."
"11932","fr6859","alumni","frei",1928,"winkler, j","winkler","johaness",NA,"germany","hydrological",NA,"","hohndorf bez",12.6746346,50.7414905,"Winkler., Johannes. Hohndorf Bez.Chernnitz. Steiger. 1928 Dipl. (H)."
"11933","fr6862","alumni","frei",1928,"wohner, h","wohner","heinrich",NA,"germany","hydrological","foreman","","wustenahorn bez",10.943267,50.2476967,"Wohner, Heinrich. WUstenahorn Bez.Coburg. Schmiedemeister. 1928 Dipl. (H)"
"11934","fr6866","alumni","frei",1926,"zeppernick, g","zeppernick","gunther",NA,"germany","mining engineer",NA,"","dresden",13.7372621,51.0504088,"Zeppernick, Gunther. Dresden. 1926 Dipl. (B) ."
"11935","fr6869","alumni","frei",1925,"zuber, j","zuber","josef",NA,"czech republic","mining engineer","restaurateur","","falkenau a",12.6598918,50.1745286,"Zuber, Josef. Falkenau a.d.Eger. Restaurateur. 1925 Dipl.(B)."
